time,cmd_dq,state_dq
4.26,0,-0
4.27,0,-0
4.28,0,-0
4.29,0,-0
4.3,0,-0
4.31,0,-0
4.32,0,-0
4.33,0,-0
4.34,0,-0
4.35,0,-0
4.36,0,-0
4.37,0,-0
4.38,0,-0
4.39,0,-0
4.4,0,-0
4.41,0,-0
4.42,0,-0
4.43,0,-0
4.44,0,-0
4.45,0,-0
4.46,0,-0
4.47,0,-0
4.48,0,-0
4.49,0,-0
4.5,0,-0
4.51,0,-0
4.52,0,-0
4.53,0,-0
4.54,0,-0
4.55,0,-0
4.56,0,-0
4.57,0,-0
4.58,0,-0
4.59,0,-0
4.6,0,-0
4.61,0,-0
4.62,0,-0
4.63,0,-0
4.64,0,-0
4.65,0,-0
4.66,0,-0
4.67,0,-0
4.68,0,-0
4.69,0,-0
4.7,0,-0
4.71,0,-0
4.72,0,-0
4.73,0,-0
4.74,0,-0
4.75,0,-0
4.76,0,-0
4.77,0,-0
4.78,0,-0
4.79,0,-0
4.8,0,-0
4.81,0,-0
4.82,0,-0
4.83,0,-0
4.84,0,-0
4.85,0,-0
4.86,0,-0
4.87,0,-0
4.88,0,-0
4.89,0,-0
4.9,0,-0
4.91,0,-0
4.92,0,-0
4.93,0,-0
4.94,0,-0
4.95,0,-0
4.96,0,-0
4.97,0,-0
4.98,0,-0
4.99,0,-0
5,0,-0
5.01,3,-0
5.02,3,0.405324
5.03,3,1.75419
5.04,3,1.94688
5.05,3,2.45188
5.06,3,2.5449
5.07,3,2.5449
5.08,3,2.41201
5.09,3,2.45188
5.1,3,2.43859
5.11,3,2.57813
5.12,3,2.87049
5.13,3,2.71766
5.14,3,2.59142
5.15,3,2.59142
5.16,3,2.37879
5.17,3,2.39208
5.18,3,2.46517
5.19,3,2.65786
5.2,3,2.68444
5.21,3,2.81069
5.22,3,2.67115
5.23,3,2.56484
5.24,3,2.73095
5.25,3,2.73095
5.26,3,2.5449
5.27,3,2.49175
5.28,3,2.5449
5.29,3,2.6047
5.3,3,2.56484
5.31,3,2.56484
5.32,3,2.69773
5.33,3,2.74424
5.34,3,2.71766
5.35,3,2.5449
5.36,3,2.50503
5.37,3,2.6047
5.38,3,2.71766
5.39,3,2.68444
5.4,3,2.61799
5.41,3,2.57813
5.42,3,2.69773
5.43,3,2.85056
5.44,3,2.49175
5.45,3,2.65786
5.46,3,2.74424
5.47,3,2.63128
5.48,3,2.64457
5.49,3,2.53161
5.5,3,2.43859
5.51,3,2.4253
5.52,3,2.5449
5.53,3,2.91036
5.54,3,2.85056
5.55,3,2.88378
5.56,3,2.61799
5.57,3,2.61799
5.58,3,2.50503
5.59,3,2.47846
5.6,3,2.81069
5.61,3,2.57813
5.62,3,2.85056
5.63,3,2.85056
5.64,3,2.68444
5.65,3,2.56484
5.66,3,2.53161
5.67,3,2.78411
5.68,3,2.78411
5.69,3,2.82398
5.7,3,2.53161
5.71,3,2.5449
5.72,3,2.50503
5.73,3,2.51832
5.74,3,3.03661
5.75,3,2.81069
5.76,3,2.75753
5.77,3,2.83727
5.78,3,2.89707
5.79,3,2.85056
5.8,3,2.43859
5.81,3,2.4253
5.82,3,2.46517
5.83,3,2.46517
5.84,3,2.5449
5.85,3,2.46517
5.86,3,2.78411
5.87,3,2.67115
5.88,3,2.68444
5.89,3,2.3655
5.9,3,2.51832
5.91,3,2.63128
5.92,3,2.64457
5.93,3,2.67115
5.94,3,2.61799
5.95,3,2.67115
5.96,3,2.77082
5.97,3,2.74424
5.98,3,2.68444
5.99,3,2.74424
6,3,2.45188
6.01,3,2.63128
6.02,3,2.51832
6.03,3,2.56484
6.04,3,2.63128
6.05,3,2.56484
6.06,3,2.57813
6.07,3,2.69773
6.08,3,2.61799
6.09,3,2.63128
6.1,3,2.73095
6.11,3,2.82398
6.12,3,2.82398
6.13,3,2.51832
6.14,3,2.51832
6.15,3,2.5449
6.16,3,2.49175
6.17,3,2.5449
6.18,3,2.96352
6.19,3,2.49175
6.2,3,2.83727
6.21,3,2.89707
6.22,3,2.87049
6.23,3,2.57813
6.24,3,2.59142
6.25,3,2.47846
6.26,3,2.51832
6.27,3,2.39208
6.28,3,2.50503
6.29,3,2.46517
6.3,3,2.71766
6.31,3,2.67115
6.32,3,2.63128
6.33,3,2.33892
6.34,3,2.53161
6.35,3,2.59142
6.36,3,2.63128
6.37,3,2.50503
6.38,3,2.63128
6.39,3,2.65786
6.4,3,2.77082
6.41,3,2.73095
6.42,3,2.69773
6.43,3,2.69773
6.44,3,2.56484
6.45,3,2.6047
6.46,3,2.49175
6.47,3,2.57813
6.48,3,2.61799
6.49,3,2.51832
6.5,3,2.51832
6.51,3,2.71766
6.52,3,2.67115
6.53,3,2.68444
6.54,3,2.74424
6.55,3,2.63128
6.56,3,2.63128
6.57,3,2.59142
6.58,3,2.63128
6.59,3,2.6047
6.6,3,2.6047
6.61,3,2.57813
6.62,3,3.06319
6.63,3,2.88378
6.64,3,2.82398
6.65,3,2.53161
6.66,3,2.5449
6.67,3,2.49175
6.68,3,2.51832
6.69,3,2.49175
6.7,3,2.51832
6.71,3,2.47846
6.72,3,2.7974
6.73,3,2.82398
6.74,3,2.75753
6.75,3,2.43859
6.76,3,2.46517
6.77,3,2.3655
6.78,3,2.83727
6.79,3,2.75753
6.8,3,2.69773
6.81,3,2.88378
6.82,3,2.85056
6.83,3,2.88378
6.84,3,2.39208
6.85,3,2.4253
6.86,3,2.47846
6.87,3,2.59142
6.88,3,2.49175
6.89,3,2.51832
6.9,3,2.65786
6.91,3,2.67115
6.92,3,2.61799
6.93,3,2.68444
6.94,3,2.6047
6.95,3,2.6047
6.96,3,2.50503
6.97,3,2.50503
6.98,3,2.57813
6.99,3,2.57813
7,3,2.61799
7.01,3,2.69773
7.02,3,2.69773
7.03,3,2.64457
7.04,3,2.51832
7.05,3,2.41201
7.06,3,2.46517
7.07,3,2.50503
7.08,3,2.65786
7.09,3,2.65786
7.1,3,2.65786
7.11,3,2.49175
7.12,3,2.46517
7.13,3,2.75753
7.14,3,2.49175
7.15,3,2.63128
7.16,3,2.6047
7.17,3,2.64457
7.18,3,2.35221
7.19,3,2.43859
7.2,3,2.4253
7.21,3,2.53161
7.22,3,2.6047
7.23,3,2.67115
7.24,3,2.71766
7.25,3,2.46517
7.26,3,2.51832
7.27,3,2.53161
7.28,3,2.67115
7.29,3,2.71766
7.3,3,2.67115
7.31,3,2.6047
7.32,3,2.63128
7.33,3,2.49175
7.34,3,2.65786
7.35,3,2.53161
7.36,3,2.59142
7.37,3,2.5449
7.38,3,2.57813
7.39,3,2.57813
7.4,3,2.5449
7.41,3,2.57813
7.42,3,2.57813
7.43,3,2.69773
7.44,3,2.64457
7.45,3,2.5449
7.46,3,2.67115
7.47,3,2.69773
7.48,3,2.68444
7.49,3,2.81069
7.5,3,2.59142
7.51,3,2.74424
7.52,3,2.81069
7.53,3,2.59142
7.54,3,2.53161
7.55,3,2.47846
7.56,3,2.61799
7.57,3,2.71766
7.58,3,2.7974
7.59,3,2.87049
7.6,3,2.73095
7.61,3,2.69773
7.62,3,2.71766
7.63,3,2.53161
7.64,3,2.47846
7.65,3,2.53161
7.66,3,3.08976
7.67,3,2.96352
7.68,3,2.85056
7.69,3,2.85056
7.7,3,2.69773
7.71,3,2.73095
7.72,3,2.47846
7.73,3,2.50503
7.74,3,2.51832
7.75,3,2.46517
7.76,3,2.53161
7.77,3,2.87049
7.78,3,2.75753
7.79,3,2.67115
7.8,3,2.47846
7.81,3,2.3655
7.82,3,2.53161
7.83,3,2.49175
7.84,3,2.45188
7.85,3,2.51832
7.86,3,2.50503
7.87,3,2.89707
7.88,3,2.75753
7.89,3,2.74424
7.9,3,2.57813
7.91,3,2.65786
7.92,3,2.64457
7.93,3,2.53161
7.94,3,2.50503
7.95,3,2.59142
7.96,3,2.69773
7.97,3,2.64457
7.98,3,2.63128
7.99,3,2.59142
8,3,2.69773
8.01,3,2.63128
8.02,3,2.78411
8.03,3,2.91036
8.04,3,2.65786
8.05,3,2.64457
8.06,3,2.65786
8.07,3,2.68444
8.08,3,2.75753
8.09,3,2.53161
8.1,3,2.71766
8.11,3,2.97681
8.12,3,2.87049
8.13,3,2.85056
8.14,3,2.74424
8.15,3,2.51832
8.16,3,2.56484
8.17,3,2.49175
8.18,3,2.46517
8.19,3,2.4253
8.2,3,2.50503
8.21,3,2.81069
8.22,3,2.69773
8.23,3,2.6047
8.24,3,2.57813
8.25,3,2.56484
8.26,3,2.71766
8.27,3,2.68444
8.28,3,2.43859
8.29,3,2.53161
8.3,3,2.56484
8.31,3,2.74424
8.32,3,2.65786
8.33,3,2.61799
8.34,3,2.73095
8.35,3,2.69773
8.36,3,2.68444
8.37,3,2.77082
8.38,3,2.50503
8.39,3,3.11634
8.4,3,2.78411
8.41,3,2.68444
8.42,3,2.68444
8.43,3,2.74424
8.44,3,2.53161
8.45,3,2.53161
8.46,3,2.47846
8.47,3,2.88378
8.48,3,2.81069
8.49,3,2.83727
8.5,3,2.87049
8.51,3,2.56484
8.52,3,2.45188
8.53,3,2.46517
8.54,3,2.63128
8.55,3,2.47846
8.56,3,2.49175
8.57,3,2.45188
8.58,3,2.88378
8.59,3,2.85056
8.6,3,2.87049
8.61,3,2.39208
8.62,3,2.45188
8.63,3,2.50503
8.64,3,2.6047
8.65,3,2.68444
8.66,3,2.63128
8.67,3,2.56484
8.68,3,2.65786
8.69,3,2.6047
8.7,3,2.69773
8.71,3,2.59142
8.72,3,2.61799
8.73,3,2.51832
8.74,3,2.5449
8.75,3,2.65786
8.76,3,2.63128
8.77,3,2.6047
8.78,3,2.67115
8.79,3,2.75753
8.8,3,2.71766
8.81,3,2.83727
8.82,3,2.47846
8.83,3,2.85056
8.84,3,2.88378
8.85,3,2.51832
8.86,3,2.50503
8.87,3,2.50503
8.88,3,2.68444
8.89,3,2.69773
8.9,3,2.77082
8.91,3,2.73095
8.92,3,2.73095
8.93,3,2.69773
8.94,3,2.74424
8.95,3,2.63128
8.96,3,2.64457
8.97,3,2.49175
8.98,3,3.08976
8.99,3,2.92365
9,3,2.81069
9.01,3,2.73095
9.02,3,2.75753
9.03,3,2.51832
9.04,3,2.51832
9.05,3,2.47846
9.06,3,2.49175
9.07,3,2.45188
9.08,3,2.87049
9.09,3,2.87049
9.1,3,2.75753
9.11,3,2.51832
9.12,3,2.53161
9.13,3,2.47846
9.14,3,2.53161
9.15,3,2.53161
9.16,3,2.47846
9.17,3,2.53161
9.18,3,2.81069
9.19,3,2.85056
9.2,3,2.64457
9.21,3,2.61799
9.22,3,2.64457
9.23,3,2.71766
9.24,3,2.67115
9.25,3,2.5449
9.26,3,2.61799
9.27,3,2.57813
9.28,3,2.59142
9.29,3,2.65786
9.3,3,2.64457
9.31,3,2.6047
9.32,3,2.68444
9.33,3,2.6047
9.34,3,2.71766
9.35,3,2.57813
9.36,3,2.81069
9.37,3,2.67115
9.38,3,2.5449
9.39,3,2.64457
9.4,3,2.77082
9.41,3,2.50503
9.42,3,2.88378
9.43,3,2.7974
9.44,3,2.68444
9.45,3,2.59142
9.46,3,2.56484
9.47,3,2.61799
9.48,3,2.57813
9.49,3,2.64457
9.5,3,2.71766
9.51,3,2.53161
9.52,3,2.49175
9.53,3,2.51832
9.54,3,2.35221
9.55,3,2.49175
9.56,3,2.50503
9.57,3,2.67115
9.58,3,2.5449
9.59,3,2.59142
9.6,3,2.57813
9.61,3,2.56484
9.62,3,2.68444
9.63,3,2.68444
9.64,3,2.75753
9.65,3,2.57813
9.66,3,2.59142
9.67,3,2.51832
9.68,3,2.65786
9.69,3,2.65786
9.7,3,2.83727
9.71,3,2.51832
9.72,3,2.92365
9.73,3,2.92365
9.74,3,2.78411
9.75,3,2.53161
9.76,3,2.51832
9.77,3,2.4253
9.78,3,2.41201
9.79,3,2.73095
9.8,3,2.81069
9.81,3,2.73095
9.82,3,2.78411
9.83,3,2.83727
9.84,3,2.64457
9.85,3,2.56484
9.86,3,2.50503
9.87,3,2.43859
9.88,3,2.39208
9.89,3,2.71766
9.9,3,2.46517
9.91,3,2.89707
9.92,3,2.88378
9.93,3,2.89707
9.94,3,2.74424
9.95,3,2.46517
9.96,3,2.51832
9.97,3,2.64457
9.98,3,2.65786
9.99,3,2.6047
10,3,2.5449
10.01,3,2.57813
10.02,3,2.6047
10.03,3,2.67115
10.04,3,2.64457
10.05,3,2.50503
10.06,3,2.57813
10.07,3,2.61799
10.08,3,2.64457
10.09,3,2.61799
10.1,3,2.63128
10.11,3,2.59142
10.12,3,2.64457
10.13,3,2.65786
10.14,3,2.63128
10.15,3,2.50503
10.16,3,3.06319
10.17,3,3.01003
10.18,3,2.88378
10.19,3,2.83727
10.2,3,2.68444
10.21,3,2.68444
10.22,3,2.71766
10.23,3,2.33892
10.24,3,2.37879
10.25,3,2.39208
10.26,3,2.73095
10.27,3,2.83727
10.28,3,2.73095
10.29,3,2.57813
10.3,3,2.6047
10.31,3,2.53161
10.32,3,2.71766
10.33,3,2.47846
10.34,3,2.51832
10.35,3,2.57813
10.36,3,2.78411
10.37,3,2.82398
10.38,3,2.69773
10.39,3,2.74424
10.4,3,2.73095
10.41,3,2.74424
10.42,3,2.53161
10.43,3,2.75753
10.44,3,2.49175
10.45,3,2.89707
10.46,3,2.61799
10.47,3,2.51832
10.48,3,2.5449
10.49,3,2.64457
10.5,3,2.56484
10.51,3,2.56484
10.52,3,2.81069
10.53,3,2.91036
10.54,3,2.7974
10.55,3,2.56484
10.56,3,2.5449
10.57,3,2.59142
10.58,3,2.49175
10.59,3,2.59142
10.6,3,2.56484
10.61,3,2.71766
10.62,3,2.83727
10.63,3,2.89707
10.64,3,2.92365
10.65,3,2.56484
10.66,3,2.61799
10.67,3,2.51832
10.68,3,2.5449
10.69,3,2.39208
10.7,3,2.67115
10.71,3,2.4253
10.72,3,2.71766
10.73,3,2.67115
10.74,3,2.64457
10.75,3,2.6047
10.76,3,2.45188
10.77,3,2.53161
10.78,3,2.56484
10.79,3,2.6047
10.8,3,2.57813
10.81,3,2.59142
10.82,3,2.63128
10.83,3,2.71766
10.84,3,2.64457
10.85,3,2.71766
10.86,3,2.49175
10.87,3,2.73095
10.88,3,2.50503
10.89,3,2.63128
10.9,3,2.74424
10.91,3,2.63128
10.92,3,2.65786
10.93,3,2.65786
10.94,3,2.57813
10.95,3,2.59142
10.96,3,2.78411
10.97,3,2.88378
10.98,3,2.85056
10.99,3,2.59142
11,3,2.57813
11.01,3,2.6047
11.02,3,2.43859
11.03,3,2.50503
11.04,3,2.85056
11.05,3,2.6047
11.06,3,2.88378
11.07,3,2.85056
11.08,3,2.89707
11.09,3,2.64457
11.1,3,2.46517
11.11,3,2.41201
11.12,3,2.4253
11.13,3,2.51832
11.14,3,2.61799
11.15,3,2.51832
11.16,3,2.77082
11.17,3,2.64457
11.18,3,2.6047
11.19,3,2.46517
11.2,3,2.65786
11.21,3,2.71766
11.22,3,2.73095
11.23,3,2.53161
11.24,3,2.53161
11.25,3,2.68444
11.26,3,2.64457
11.27,3,2.63128
11.28,3,2.51832
11.29,3,2.67115
11.3,3,2.63128
11.31,3,2.82398
11.32,3,2.59142
11.33,3,2.77082
11.34,3,2.81069
11.35,3,2.57813
11.36,3,2.51832
11.37,3,2.61799
11.38,3,2.51832
11.39,3,2.68444
11.4,3,2.81069
11.41,3,2.89707
11.42,3,2.74424
11.43,3,2.71766
11.44,3,2.74424
11.45,3,2.64457
11.46,3,2.64457
11.47,3,2.53161
11.48,3,2.6047
11.49,3,2.95023
11.5,3,2.83727
11.51,3,2.81069
11.52,3,2.75753
11.53,3,2.50503
11.54,3,2.53161
11.55,3,2.45188
11.56,3,2.46517
11.57,3,2.43859
11.58,3,2.53161
11.59,3,2.85056
11.6,3,2.75753
11.61,3,2.65786
11.62,3,2.56484
11.63,3,2.3655
11.64,3,2.37879
11.65,3,2.71766
11.66,3,2.65786
11.67,3,2.71766
11.68,3,2.82398
11.69,3,2.85056
11.7,3,2.57813
11.71,3,2.57813
11.72,3,2.3655
11.73,3,2.45188
11.74,3,2.37879
11.75,3,2.68444
11.76,3,2.57813
11.77,3,2.57813
11.78,3,2.49175
11.79,3,2.67115
11.8,3,2.68444
11.81,3,2.4253
11.82,3,2.5449
11.83,3,2.49175
11.84,3,2.85056
11.85,3,2.71766
11.86,3,2.69773
11.87,3,2.45188
11.88,3,2.47846
11.89,3,2.3655
11.9,3,2.5449
11.91,3,2.56484
11.92,3,2.6047
11.93,3,2.59142
11.94,3,2.61799
11.95,3,2.56484
11.96,3,2.57813
11.97,3,2.59142
11.98,3,2.65786
11.99,3,2.74424
12,3,2.64457
12.01,3,2.64457
12.02,3,2.64457
12.03,3,2.73095
12.04,3,2.68444
12.05,3,2.56484
12.06,3,2.47846
12.07,3,2.85056
12.08,3,2.61799
12.09,3,2.64457
12.1,3,2.61799
12.11,3,2.73095
12.12,3,2.67115
12.13,3,2.69773
12.14,3,2.75753
12.15,3,2.78411
12.16,3,2.75753
12.17,3,2.89707
12.18,3,2.50503
12.19,3,2.51832
12.2,3,2.45188
12.21,3,2.63128
12.22,3,2.78411
12.23,3,2.56484
12.24,3,2.56484
12.25,3,2.7974
12.26,3,2.85056
12.27,3,2.83727
12.28,3,2.47846
12.29,3,2.37879
12.3,3,2.4253
12.31,3,2.50503
12.32,3,2.59142
12.33,3,2.51832
12.34,3,2.67115
12.35,3,2.64457
12.36,3,2.64457
12.37,3,2.59142
12.38,3,2.39208
12.39,3,2.45188
12.4,3,2.45188
12.41,3,2.53161
12.42,3,2.69773
12.43,3,2.71766
12.44,3,2.64457
12.45,3,2.65786
12.46,3,2.68444
12.47,3,2.74424
12.48,3,2.73095
12.49,3,2.63128
12.5,3,2.53161
12.51,3,2.71766
12.52,3,2.61799
12.53,3,2.6047
12.54,3,2.51832
12.55,3,2.73095
12.56,3,2.63128
12.57,3,2.61799
12.58,3,2.67115
12.59,3,2.68444
12.6,3,2.61799
12.61,3,2.56484
12.62,3,2.6047
12.63,3,2.6047
12.64,3,2.61799
12.65,3,2.49175
12.66,3,3.06319
12.67,3,2.85056
12.68,3,2.75753
12.69,3,2.47846
12.7,3,2.46517
12.71,3,2.37879
12.72,3,2.3655
12.73,3,2.77082
12.74,3,2.89707
12.75,3,2.81069
12.76,3,2.69773
12.77,3,2.69773
12.78,3,2.67115
12.79,3,2.67115
12.8,3,2.56484
12.81,3,2.61799
12.82,3,2.45188
12.83,3,2.81069
12.84,3,2.81069
12.85,3,2.85056
12.86,3,2.87049
12.87,3,2.59142
12.88,3,2.50503
12.89,3,2.5449
12.9,3,2.39208
12.91,3,2.47846
12.92,3,2.41201
12.93,3,2.81069
12.94,3,2.68444
12.95,3,2.67115
12.96,3,2.6047
12.97,3,2.57813
12.98,3,2.65786
12.99,3,2.67115
13,3,2.63128
13.01,3,2.51832
13.02,3,2.61799
13.03,3,2.73095
13.04,3,2.73095
13.05,3,2.67115
13.06,3,2.64457
13.07,3,2.67115
13.08,3,2.87049
13.09,3,2.50503
13.1,3,2.64457
13.11,3,2.73095
13.12,3,2.67115
13.13,3,2.59142
13.14,3,2.5449
13.15,3,2.4253
13.16,3,2.53161
13.17,3,2.71766
13.18,3,2.77082
13.19,3,2.68444
13.2,3,2.82398
13.21,3,2.82398
13.22,3,2.64457
13.23,3,2.51832
13.24,3,2.50503
13.25,3,2.41201
13.26,3,2.37879
13.27,3,2.73095
13.28,3,2.67115
13.29,3,2.87049
13.3,3,2.71766
13.31,3,2.73095
13.32,3,2.61799
13.33,3,2.65786
13.34,3,2.37879
13.35,3,2.5449
13.36,3,2.47846
13.37,3,2.49175
13.38,3,2.63128
13.39,3,2.61799
13.4,3,2.6047
13.41,3,2.50503
13.42,3,2.59142
13.43,3,2.63128
13.44,3,2.51832
13.45,3,2.49175
13.46,3,2.59142
13.47,3,2.63128
13.48,3,2.74424
13.49,3,2.68444
13.5,3,2.69773
13.51,3,2.50503
13.52,3,2.73095
13.53,3,2.47846
13.54,3,3.06319
13.55,3,2.61799
13.56,3,2.51832
13.57,3,2.51832
13.58,3,2.68444
13.59,3,2.59142
13.6,3,2.6047
13.61,3,2.6047
13.62,3,2.77082
13.63,3,2.73095
